OrderID,OrderDate,ProductID,CustomerID,SalesRepID,Quantity,Price,Region,Status
ORD133564,2023-03-21,P098,CUST0758,Charlie,13.0,898.1,West,Completed
ORD133565,2022-01-07,P085,CUST0319,Bob,7.0,566.72,West,Completed
ORD133566,2022-05-08,P021,CUST0455,Alice,15.0,1586.32,West,Returned
ORD133567,2022-12-19,P027,CUST0498,David,12.0,1816.29,East,Cancelled
ORD133568,2022-09-24,P063,CUST0385,Charlie,12.0,1518.43,East,Completed
ORD133569,2023-11-16,P023,CUST0059,Charlie,7.0,1565.14,South,Cancelled
ORD133570,2022-08-02,P100,CUST0077,Eva,11.0,147.03,West,Cancelled
ORD133571,2022-09-04,P100,CUST0829,Bob,3.0,62.99,South,Returned
ORD133572,2023-09-10,P096,CUST0945,Bob,6.0,1236.75,East,Cancelled
ORD133573,2023-08-18,P039,CUST0254,David,4.0,458.36,North,Returned
ORD133574,2023-01-09,P058,CUST0787,Bob,12.0,1758.37,South,Completed
ORD133575,2023-02-25,P045,CUST0951,Bob,4.0,145.17,East,Returned
ORD133576,2023-12-16,P081,CUST0057,David,9.0,633.16,South,Returned
ORD133577,2022-02-10,P014,CUST0063,Charlie,9.0,722.05,North,Cancelled
ORD133578,2023-12-18,P022,CUST0450,Charlie,18.0,1482.01,North,Cancelled
ORD133579,2022-12-14,P017,CUST0406,Alice,14.0,1605.3,North,Cancelled
ORD133580,2023-07-15,P029,CUST0008,David,5.0,875.92,South,Cancelled
ORD133581,2022-05-23,P038,CUST0555,David,15.0,381.49,East,Completed
ORD133582,2022-05-21,P090,CUST0153,Alice,2.0,898.01,South,Returned
ORD133583,2023-07-19,P031,CUST0794,Alice,11.0,1710.91,East,Cancelled
ORD133584,2022-04-17,P098,CUST0460,Bob,13.0,282.39,East,Returned
ORD133585,2022-02-02,P058,CUST0771,David,10.0,233.38,South,Completed
ORD133586,2022-07-19,P091,CUST0789,Eva,7.0,1990.67,West,Cancelled
ORD133587,2022-04-29,P017,CUST0453,David,14.0,539.23,West,Cancelled
ORD133588,2022-08-17,P023,CUST0652,Bob,19.0,1546.01,North,Completed
ORD133589,2023-09-22,P098,CUST0027,David,11.0,984.5,South,Returned
ORD133590,2023-11-19,P082,CUST0248,Bob,11.0,1615.38,East,Cancelled
ORD133591,2022-07-04,P085,CUST0897,David,10.0,1616.68,West,Completed
ORD133592,2022-08-03,P020,CUST0171,Bob,1.0,290.14,South,Returned
ORD133593,2022-05-10,P096,CUST0963,Alice,5.0,1697.6,West,Returned
ORD133594,2022-09-29,P076,CUST0182,Bob,19.0,385.03,North,Returned
ORD133595,2023-09-27,P004,CUST0566,Charlie,7.0,690.14,Noorth,Returned
ORD133596,2022-01-08,P073,CUST0436,David,2.0,480.55,West,Cancelled
ORD133597,2023-02-07,P075,CUST0959,David,9.0,1369.77,West,Completed
ORD133598,2023-08-02,P049,CUST0629,David,15.0,1662.33,North,Returned
ORD133599,2023-09-19,P094,CUST0330,Alice,18.0,1566.06,East,Returned
ORD133600,2023-01-04,P026,CUST0781,Charlie,6.0,477.85,East,Completed
ORD133601,2023-09-09,P032,CUST0275,Alice,19.0,615.65,East,Returned
ORD133602,2023-06-21,P028,CUST0863,Eva,17.0,423.58,North,Returned
ORD133603,2022-02-22,P051,CUST0973,Eva,19.0,1070.67,East,Cancelled
ORD133604,2022-09-04,P040,CUST0628,Bob,17.0,1112.5,East,Completed
ORD133605,2022-12-03,P037,CUST0094,Eva,17.0,1156.54,South,Completed
ORD133606,2022-10-08,P051,CUST0206,Bob,7.0,1013.64,South,Returned
ORD133607,2022-02-02,P057,CUST0058,Alice,2.0,1651.49,East,Returned
ORD133608,2023-07-02,P080,CUST0032,Alice,16.0,,North,Returned
ORD133609,2022-12-09,P072,CUST0874,Bob,4.0,845.79,South,Cancelled
ORD133610,2022-08-27,P067,CUST0561,Eva,17.0,1261.37,North,Completed
ORD133611,2023-05-07,P003,CUST0614,Bob,13.0,670.96,South,Returned
ORD133612,2023-12-30,P074,CUST0869,David,5.0,759.65,West,Cancelled
ORD133613,2022-06-26,P063,CUST0654,Charlie,5.0,1299.41,East,Returned
ORD133614,2022-02-13,P012,CUST0046,Alice,1.0,1159.5,West,Cancelled
ORD133615,2022-10-31,P079,CUST0869,Alice,11.0,1059.78,East,Completed
ORD133616,2023-11-01,P091,CUST0604,Bob,8.0,199.6,North,Returned
ORD133617,2022-09-26,P051,CUST0189,Alice,3.0,1376.92,West,Cancelled
ORD133618,2023-11-14,P011,CUST0532,Bob,11.0,1721.97,South,Cancelled
ORD133619,2023-02-04,P006,CUST0665,Eva,14.0,1933.99,South,Returned
ORD133620,2023-08-26,P012,CUST0459,Bob,11.0,1764.34,North,Completed
ORD133621,2023-03-07,P082,CUST0701,Alice,13.0,203.13,South,Cancelled
ORD133622,2023-02-25,P025,CUST0027,Bob,10.0,1941.04,North,Cancelled
ORD133623,2022-05-11,P098,CUST0249,Bob,19.0,226.83,North,Returned
ORD133624,2023-02-14,P026,CUST0925,David,14.0,1529.98,East,Returned
ORD133625,2022-08-13,P088,CUST0837,Eva,18.0,,East,Completed
ORD133626,2022-05-23,P058,CUST0983,David,11.0,249.75,North,Cancelled
ORD133627,2023-08-01,P080,CUST0755,Charlie,14.0,518.62,North,Returned
ORD133628,2023-06-24,P036,CUST0751,Bob,18.0,1045.86,West,Completed
ORD133629,2022-05-05,P036,CUST0049,Charlie,13.0,677.85,South,Returned
ORD133630,2022-07-31,P021,CUST0529,Bob,6.0,1480.3,West,Completed
ORD133631,2023-03-04,P094,CUST0131,Bob,9.0,1501.93,West,Completed
ORD133632,2023-03-13,P049,CUST0965,Charlie,10.0,1168.88,East,Returned
ORD133633,2023-08-15,P084,CUST0952,Alice,17.0,653.52,West,Returned
ORD133634,2022-08-26,P060,CUST0182,Alice,2.0,203.21,North,Returned
ORD133635,2023-10-06,P062,CUST0136,Alice,19.0,1248.31,North,Completed
ORD133636,2022-11-24,P019,CUST0567,Bob,7.0,149.94,North,Cancelled
ORD133637,2022-04-29,P011,CUST0737,Alice,13.0,986.03,South,Completed
ORD133638,2022-02-15,P078,CUST0974,Bob,7.0,935.9,East,Completed
ORD133639,2022-03-25,P100,CUST0426,Alice,7.0,1849.14,East,Returned
ORD133640,2022-12-18,P080,CUST0671,David,18.0,1592.66,South,Returned
ORD133641,2022-01-13,P003,CUST0776,Alice,17.0,1616.16,West,Returned
ORD133642,2023-09-29,P057,CUST0321,David,9.0,96.48,East,Cancelled
ORD133643,2022-06-21,P086,CUST0005,Bob,8.0,1511.48,South,Completed
ORD133644,2022-08-22,P069,CUST0371,Eva,3.0,595.99,East,Completed
ORD133645,2022-06-30,P053,CUST0487,Bob,10.0,596.45,South,Completed
ORD133646,2022-02-20,P066,CUST0133,Eva,18.0,195.2,North,Cancelled
ORD133647,2023-11-12,P012,CUST0034,Eva,12.0,227.78,North,Returned
ORD133648,2023-01-30,P062,CUST0751,David,18.0,777.77,West,Completed
ORD133649,2023-03-05,P045,CUST0001,Eva,1.0,1982.99,North,Completed
ORD133650,2022-10-01,P057,CUST0830,Alice,17.0,731.09,South,Completed
ORD133651,2022-07-26,P002,CUST0010,Charlie,3.0,214.66,North,Cancelled
ORD133652,2022-05-28,P055,CUST0998,Bob,14.0,1125.93,East,Completed
ORD133653,2022-10-27,P019,CUST0806,Bob,14.0,1565.26,South,Returned
ORD133654,2023-03-29,P061,CUST0846,David,2.0,1496.13,West,Cancelled
ORD133655,2023-07-03,P024,CUST0520,Charlie,4.0,1821.12,East,Cancelled
ORD133656,2023-11-04,P005,CUST0665,Eva,10.0,1056.18,East,Cancelled
ORD133657,2023-01-18,P026,CUST0093,Alice,13.0,1706.14,South,Cancelled
ORD133658,2023-09-10,P092,CUST0434,Alice,15.0,118.59,South,Cancelled
ORD133659,2023-06-18,P035,CUST0317,David,13.0,1815.21,North,Returned
ORD133660,2022-08-21,P019,CUST0549,Bob,7.0,452.6,South,Returned
ORD133661,2023-09-26,P031,CUST0213,Alice,4.0,304.95,East,Returned
ORD133662,2022-05-09,P083,CUST0031,Alice,11.0,1795.07,West,Returned
ORD133663,2023-12-30,P044,CUST0110,Eva,3.0,191.73,West,Completed
ORD133664,2023-10-22,P019,CUST0938,Charlie,1.0,1233.88,East,Cancelled
ORD133665,2023-07-24,P084,CUST0152,Charlie,13.0,1110.85,South,Returned
ORD133666,2022-08-25,P081,CUST0361,Charlie,7.0,78.66,East,Returned
ORD133667,2023-08-05,P012,CUST0341,Charlie,14.0,1499.85,East,Returned
ORD133668,2023-12-02,P035,CUST0501,Eva,1.0,684.62,West,Returned
ORD133669,2023-07-29,P090,CUST0451,Charlie,2.0,134.12,North,Cancelled
ORD133670,2023-04-30,P058,CUST0480,Alice,6.0,221.33,South,Completed
ORD133671,2022-08-29,P072,CUST0190,Charlie,17.0,605.35,East,Cancelled
ORD133672,2023-11-28,P025,CUST0646,Alice,7.0,1335.97,North,Returned
ORD133673,2022-08-11,P025,CUST0967,Eva,16.0,1485.3,South,Cancelled
ORD133674,2022-04-09,P086,CUST0051,David,14.0,1793.58,East,Returned
ORD133675,2023-07-11,P013,CUST0399,David,9.0,1115.88,North,Completed
ORD133676,2022-09-30,P042,CUST0418,Bob,3.0,849.15,West,Returned
ORD133677,2023-02-03,P015,CUST0448,David,6.0,1765.41,North,Cancelled
ORD133678,2023-06-01,P023,CUST0942,Bob,3.0,806.78,West,Returned
ORD133679,2023-03-06,P028,CUST0750,Alice,10.0,980.48,North,Completed
ORD133680,2023-06-07,P013,CUST0076,Charlie,9.0,840.32,West,Cancelled
ORD133681,2022-12-14,P096,CUST0253,Alice,1.0,1394.18,North,Completed
ORD133682,2023-07-05,P075,CUST0722,Alice,15.0,1416.54,South,Returned
ORD133683,2023-03-27,P044,CUST0665,Alice,10.0,1130.13,East,Cancelled
ORD133684,2022-02-11,P078,CUST0934,David,13.0,1302.92,West,Returned
ORD133685,2023-12-16,P052,CUST0702,Alice,11.0,314.18,North,Cancelled
ORD133686,2022-04-04,P035,CUST0578,David,10.0,1619.91,South,Completed
ORD133687,2023-05-01,P047,CUST0341,Alice,7.0,1506.68,East,Returned
ORD133688,2023-06-01,P035,CUST0535,Eva,2.0,232.27,North,Completed
ORD133689,2023-07-18,P050,CUST0929,David,15.0,1196.43,South,Cancelled
ORD133690,2022-05-30,P087,CUST0958,Bob,3.0,631.65,East,Completed
ORD133691,2023-12-18,P040,CUST0027,Charlie,14.0,1467.04,South,Completed
ORD133692,2023-05-14,P077,CUST0317,Charlie,15.0,1956.13,South,Cancelled
ORD133693,2023-01-06,P070,CUST0120,Bob,15.0,213.36,East,Completed
ORD133694,2023-11-30,P093,CUST0157,David,11.0,1303.05,North,Completed
ORD133695,2023-04-30,P042,CUST0559,David,18.0,1632.56,North,Cancelled
ORD133696,2023-10-27,P015,CUST0294,Eva,13.0,452.27,East,Cancelled
ORD133697,2023-01-18,P060,CUST0849,Alice,5.0,427.63,East,Completed
ORD133698,2023-09-20,P058,CUST0072,Eva,5.0,1117.4,West,Returned
ORD133699,2023-10-23,P069,CUST0573,Charlie,18.0,386.94,West,Cancelled
ORD133700,2022-07-11,P033,CUST0533,Bob,17.0,872.64,West,Completed
ORD133701,2022-08-09,P040,CUST0791,Eva,19.0,809.21,West,Cancelled
ORD133702,2022-02-16,P002,CUST0314,Charlie,2.0,974.05,East,Returned
ORD133703,2022-05-07,P033,CUST0692,Bob,2.0,1711.38,East,Completed
ORD133704,2023-12-28,P025,CUST0146,Eva,6.0,1849.73,West,Completed
ORD133705,2022-01-07,P059,CUST0044,Alice,18.0,1765.34,West,Cancelled
ORD133706,2023-11-27,P027,CUST0072,David,14.0,654.79,West,Cancelled
ORD133707,2022-04-26,P056,CUST0180,David,5.0,1526.65,North,Completed
ORD133708,2023-07-18,P025,CUST0958,Alice,10.0,774.87,South,Completed
ORD133709,2023-01-01,P005,CUST0344,Bob,2.0,1865.15,North,Cancelled
ORD133710,2022-02-15,P062,CUST0521,Charlie,7.0,652.93,North,Cancelled
ORD133711,2023-01-28,P043,CUST0477,Charlie,15.0,439.11,West,Completed
ORD133712,2022-01-23,P068,CUST0971,Eva,14.0,1666.82,South,Cancelled
ORD133713,2022-05-11,P078,CUST0045,Eva,1.0,624.92,West,Cancelled
ORD133714,2022-05-07,P081,CUST0932,Bob,8.0,1327.36,West,Returned
ORD133715,2023-03-21,P091,CUST0840,Charlie,17.0,1060.1,North,Cancelled
ORD133716,2022-11-05,P036,CUST0196,David,12.0,427.67,North,Completed
ORD133717,2023-12-09,P098,CUST0814,Alice,18.0,1407.31,North,Cancelled
ORD133718,2023-03-09,P010,CUST0600,Alice,4.0,1205.48,East,Cancelled
ORD133719,2023-04-18,P022,CUST0305,Charlie,2.0,879.26,East,Cancelled
ORD133720,2022-02-17,P086,CUST0130,Charlie,2.0,1041.53,West,Cancelled
ORD133721,2022-03-23,P028,CUST0588,Alice,3.0,135.56,South,Cancelled
ORD133722,2022-04-19,P048,CUST0204,Eva,10.0,951.84,Noorth,Cancelled
ORD133723,2022-09-20,P060,CUST0922,Eva,9.0,366.61,East,Cancelled
ORD133724,2022-01-31,P084,CUST0851,David,18.0,50.09,East,Returned
ORD133725,2022-12-24,P063,CUST0986,Charlie,7.0,401.14,South,Cancelled
ORD133726,2023-07-22,P002,CUST0344,David,14.0,1140.21,East,Returned
ORD133727,2023-04-25,P023,CUST0959,David,19.0,1067.21,East,Completed
ORD133728,2022-07-08,P051,CUST0938,Eva,1.0,333.93,East,Cancelled
ORD133729,2022-01-05,P098,CUST0572,Bob,2.0,62.43,East,Returned
ORD133730,2022-10-13,P080,CUST0315,Charlie,8.0,811.04,South,Completed
ORD133731,2023-10-19,P028,CUST0025,Charlie,3.0,387.87,Noorth,Completed
ORD133732,2023-01-29,P078,CUST0400,Charlie,11.0,1210.58,West,Cancelled
ORD133733,2023-03-31,P001,CUST0449,David,10.0,1009.53,North,Completed
ORD133734,2023-12-09,P015,CUST0254,Bob,9.0,1293.11,East,Cancelled
ORD133735,2023-03-02,P015,CUST0893,Bob,10.0,502.58,East,Cancelled
ORD133736,2022-01-27,P089,CUST0416,Alice,12.0,1514.34,North,Completed
ORD133737,2022-05-07,P043,CUST0432,Bob,1.0,97.99,East,Completed
ORD133738,2022-05-15,P005,CUST0765,Eva,3.0,911.95,East,Returned
ORD133739,2023-06-19,P072,CUST0825,Bob,3.0,884.11,North,Cancelled
ORD133740,2022-11-27,P086,CUST0920,Alice,4.0,1866.19,West,Cancelled
ORD133741,2023-09-21,P038,CUST0232,Eva,18.0,1249.0,South,Cancelled
ORD133742,2023-01-27,P063,CUST0499,Alice,18.0,1756.68,East,Cancelled
ORD133743,2022-01-08,P043,CUST0120,Charlie,8.0,1310.96,West,Returned
ORD133744,2023-09-05,P051,CUST0674,Bob,16.0,842.83,West,Completed
ORD133745,2022-09-18,P078,CUST0690,David,19.0,1828.41,North,Cancelled
ORD133746,2022-07-18,P083,CUST0980,Charlie,8.0,1861.76,Noorth,Completed
ORD133747,2023-08-21,P026,CUST0727,Alice,9.0,1953.69,North,Returned
ORD133748,2023-01-21,P097,CUST0604,Bob,6.0,736.73,South,Completed
ORD133749,2023-04-17,P046,CUST0052,Charlie,19.0,226.39,West,Returned
ORD133750,2022-06-28,P012,CUST0594,Alice,14.0,267.33,South,Returned
ORD133751,2023-03-26,P093,CUST0096,Eva,11.0,887.23,North,Returned
ORD133752,2022-08-28,P012,CUST0574,Eva,14.0,319.15,East,Returned
ORD133753,2023-06-08,P029,CUST0373,Charlie,10.0,1852.07,North,Completed
ORD133754,2022-07-02,P061,CUST0184,David,15.0,553.51,East,Cancelled
ORD133755,2022-12-24,P041,CUST0509,Charlie,4.0,1466.29,East,Returned
ORD133756,2023-01-11,P020,CUST0302,David,10.0,1075.21,South,Returned
ORD133757,2023-12-03,P098,CUST0039,Charlie,2.0,1831.66,North,Returned
ORD133758,2023-12-28,P046,CUST0551,David,19.0,1156.64,North,Cancelled
ORD133759,2023-06-22,P030,CUST0953,Eva,2.0,1970.99,West,Completed
ORD133760,2022-03-23,P093,CUST0796,Alice,1.0,208.73,North,Completed
ORD133761,2022-12-24,P039,CUST0677,Alice,8.0,1347.7,West,Completed
ORD133762,2022-07-04,P040,CUST0858,Alice,19.0,1248.94,North,Cancelled
ORD133763,2022-10-15,P051,CUST0219,Eva,13.0,1368.89,West,Cancelled
ORD133764,2022-03-03,P002,CUST0492,Charlie,4.0,668.56,West,Completed
ORD133765,2023-05-22,P090,CUST0191,Charlie,4.0,222.63,East,Completed
ORD133766,2023-04-07,P065,CUST0249,Charlie,8.0,467.82,East,Returned
ORD133767,2022-01-30,P028,CUST0891,Alice,3.0,1729.32,East,Cancelled
ORD133768,2022-01-31,P051,CUST0411,David,12.0,1666.21,North,Completed
ORD133769,2022-10-20,P008,CUST0557,Eva,13.0,486.03,East,Cancelled
ORD133770,2022-06-22,P031,CUST0891,Alice,11.0,105.5,West,Returned
ORD133771,2023-09-06,P039,CUST0977,David,19.0,1343.89,South,Cancelled
ORD133772,2022-05-08,P060,CUST0399,Eva,2.0,478.36,South,Returned
ORD133773,2022-03-27,P083,CUST0880,Alice,18.0,1011.53,West,Cancelled
ORD133774,2022-11-11,P077,CUST0909,Bob,11.0,906.13,South,Completed
ORD133775,2022-01-28,P016,CUST0086,Bob,17.0,1345.49,South,Returned
ORD133776,2022-05-02,P023,CUST0299,Bob,6.0,735.91,South,Cancelled
ORD133777,2022-09-08,P011,CUST0995,Eva,9.0,902.31,South,Returned
ORD133778,2023-07-27,P088,CUST0822,Bob,3.0,1667.12,West,Returned
ORD133779,2023-02-07,P054,CUST0663,Charlie,1.0,662.22,West,Cancelled
ORD133780,2023-11-14,P074,CUST0961,Bob,15.0,414.4,South,Completed
ORD133781,2023-03-19,P069,CUST0575,Eva,14.0,797.6,West,Cancelled
ORD133782,2022-09-29,P012,CUST0614,Bob,8.0,563.04,North,Completed
ORD133783,2022-04-23,P036,CUST0712,Bob,14.0,1813.27,South,Completed
ORD133784,2023-12-07,P057,CUST0885,Alice,12.0,71.04,North,Returned
ORD133785,2023-01-29,P026,CUST0965,David,9.0,1657.92,North,Completed
ORD133786,2022-01-19,P092,CUST0679,David,4.0,523.85,East,Returned
ORD133787,2023-08-28,P080,CUST0376,Charlie,9.0,580.99,South,Cancelled
ORD133788,2023-12-30,P066,CUST0062,David,11.0,260.64,East,Completed
ORD133789,2023-04-10,P090,CUST0767,David,5.0,1066.78,East,Returned
ORD133790,2023-11-22,P004,CUST0887,David,14.0,138.94,West,Completed
ORD133791,2022-07-10,P093,CUST0867,Bob,2.0,901.74,South,Cancelled
ORD133792,2023-05-08,P016,CUST0694,David,17.0,1479.27,North,Returned
ORD133793,2022-06-12,P022,CUST0233,Bob,8.0,1449.57,West,Cancelled
ORD133794,2023-09-04,P064,CUST0334,Bob,12.0,307.71,North,Completed
ORD133795,2023-11-30,P070,CUST0130,David,15.0,710.63,North,Returned
ORD133796,2022-10-22,P092,CUST0249,Bob,14.0,1587.72,South,Returned
ORD133797,2023-08-02,P011,CUST0003,David,8.0,332.21,North,Cancelled
ORD133798,2022-03-14,P042,CUST0915,Alice,18.0,464.85,East,Completed
ORD133799,2023-12-02,P085,CUST0970,Alice,1.0,413.57,South,Completed
ORD133800,2023-07-16,P090,CUST0834,David,13.0,1855.45,South,Completed
ORD133801,2022-11-05,P039,CUST0301,Charlie,8.0,112.82,East,Completed
ORD133802,2022-10-29,P047,CUST0398,Bob,16.0,264.05,North,Completed
ORD133803,2022-11-04,P022,CUST0723,David,5.0,1976.31,South,Completed
ORD133804,2022-05-04,P030,CUST0749,Bob,16.0,1452.88,South,Cancelled
ORD133805,2023-10-31,P030,CUST0775,David,11.0,,North,Cancelled
ORD133806,2022-09-18,P033,CUST0003,Charlie,16.0,602.94,North,Completed
ORD133807,2022-07-14,P030,CUST0897,Bob,17.0,1286.12,South,Completed
ORD133808,2022-12-17,P037,CUST0436,Eva,15.0,949.25,East,Returned
ORD133809,2023-05-04,P053,CUST0573,Alice,1.0,678.84,South,Completed
ORD133810,2022-07-19,P030,CUST0407,Eva,6.0,187.14,East,Returned
ORD133811,2023-05-23,P026,CUST0397,David,10.0,1992.13,West,Completed
ORD133812,2023-08-03,P006,CUST0573,Charlie,11.0,192.52,North,Completed
ORD133813,2023-03-22,P054,CUST0934,Charlie,11.0,1058.35,West,Completed
ORD133814,2022-03-21,P056,CUST0508,David,10.0,1045.11,West,Cancelled
ORD133815,2023-11-29,P004,CUST0428,Bob,2.0,1472.77,West,Returned
ORD133816,2023-09-09,P079,CUST0010,Charlie,7.0,399.98,South,Cancelled
ORD133817,2023-04-14,P036,CUST0739,Alice,16.0,1754.8,North,Cancelled
ORD133818,2023-03-18,P063,CUST0927,Eva,4.0,1584.05,South,Completed
ORD133819,2023-10-16,P003,CUST0417,Alice,6.0,1184.1,East,Cancelled
ORD133820,2022-09-29,P057,CUST0920,Charlie,3.0,1239.85,North,Returned
ORD133821,2022-12-09,P080,CUST0781,Bob,8.0,724.39,North,Returned
ORD133822,2022-05-04,P016,CUST0738,Eva,9.0,215.98,West,Completed
ORD133823,2022-08-11,P040,CUST0245,Charlie,10.0,478.02,North,Completed
ORD133824,2023-05-05,P053,CUST0019,Charlie,11.0,1474.93,West,Returned
ORD133825,2023-11-17,P091,CUST0724,David,3.0,101.48,West,Returned
ORD133826,2023-12-04,P006,CUST0062,Alice,3.0,302.8,East,Cancelled
ORD133827,2023-10-14,P021,CUST0707,Eva,4.0,1747.14,North,Cancelled
ORD133828,2022-10-24,P077,CUST0595,Bob,12.0,1653.27,North,Completed
ORD133829,2022-04-29,P009,CUST0943,David,14.0,1599.5,South,Completed
ORD133830,2022-03-17,P063,CUST0543,Bob,16.0,1106.63,South,Cancelled
ORD133831,2023-09-13,P043,CUST0403,Alice,14.0,1635.47,North,Returned
ORD133832,2023-09-23,P072,CUST0042,Alice,4.0,1125.42,East,Completed
ORD133833,2022-09-15,P028,CUST0219,Eva,15.0,904.34,South,Returned
ORD133834,2023-06-16,P045,CUST0267,Eva,9.0,1943.67,West,Completed
ORD133835,2023-09-23,P058,CUST0239,Bob,7.0,1961.44,West,Cancelled
ORD133836,2022-12-17,P083,CUST0296,Eva,2.0,479.07,South,Cancelled
ORD133837,2023-10-11,P029,CUST0843,Eva,16.0,588.58,North,Completed
ORD133838,2022-10-04,P095,CUST0465,David,11.0,596.91,East,Cancelled
ORD133839,2022-09-12,P054,CUST0866,Alice,11.0,88.79,North,Completed
ORD133840,2022-09-21,P057,CUST0370,Charlie,12.0,1345.34,North,Returned
ORD133841,2023-11-10,P033,CUST0713,Bob,7.0,1498.49,West,Returned
ORD133842,2023-11-08,P070,CUST0423,Bob,18.0,287.08,South,Returned
ORD133843,2022-01-29,P064,CUST0490,Eva,12.0,1802.93,West,Returned
ORD133844,2023-04-12,P004,CUST0343,David,7.0,367.5,North,Returned
ORD133845,2022-02-04,P016,CUST0904,Charlie,7.0,1296.63,North,Returned
ORD133846,2022-10-21,P003,CUST0845,David,18.0,1644.13,South,Returned
ORD133847,2023-08-25,P089,CUST0674,Bob,17.0,996.07,North,Returned
ORD133848,2022-07-22,P063,CUST0938,Eva,9.0,450.41,North,Completed
ORD133849,2022-03-09,P081,CUST0763,Alice,11.0,156.73,East,Completed
ORD133850,2022-05-11,P022,CUST0721,David,10.0,1165.78,North,Returned
ORD133851,2022-04-21,P082,CUST0688,Charlie,18.0,812.68,North,Cancelled
ORD133852,2023-06-08,P096,CUST0620,Bob,13.0,234.41,East,Completed
ORD133853,2022-10-15,P018,CUST0102,David,17.0,1722.45,East,Returned
ORD133854,2023-11-18,P057,CUST0911,Charlie,9.0,117.01,North,Returned
ORD133855,2023-10-28,P090,CUST0287,Bob,13.0,1567.15,South,Returned
ORD133856,2022-02-12,P025,CUST0047,Charlie,6.0,1548.47,East,Returned
ORD133857,2023-12-18,P028,CUST0048,David,9.0,56.27,North,Returned
ORD133858,2023-11-15,P040,CUST0387,Eva,10.0,333.19,North,Completed
ORD133859,2022-10-21,P023,CUST0301,David,8.0,1391.09,North,Completed
ORD133860,2022-10-12,P008,CUST0178,Eva,5.0,927.94,North,Completed
ORD133861,2023-07-18,P013,CUST0291,David,12.0,1196.19,West,Cancelled
ORD133862,2023-09-19,P044,CUST0036,Charlie,4.0,591.26,South,Completed
ORD133863,2022-01-19,P047,CUST0965,Charlie,9.0,531.79,West,Completed
ORD133864,2023-05-22,P010,CUST0410,David,16.0,1151.07,North,Cancelled
ORD133865,2023-07-01,P041,CUST0730,Bob,15.0,662.31,East,Returned
ORD133866,2022-02-17,P067,CUST0127,Eva,11.0,66.1,East,Returned
ORD133867,2022-08-07,P074,CUST0564,Alice,7.0,542.1,South,Cancelled
ORD133868,2023-09-14,P049,CUST0280,Bob,2.0,517.33,South,Returned
ORD133869,2022-07-07,P064,CUST0262,Charlie,14.0,563.14,North,Completed
ORD133870,2022-01-31,P015,CUST0839,Charlie,7.0,1443.76,West,Cancelled
ORD133871,2022-09-16,P088,CUST0308,Eva,2.0,182.84,West,Cancelled
ORD133872,2023-11-06,P061,CUST0028,Alice,7.0,129.13,North,Returned
ORD133873,2022-12-10,P074,CUST0045,Alice,6.0,908.26,North,Cancelled
ORD133874,2022-11-04,P052,CUST0590,Eva,2.0,795.06,East,Cancelled
ORD133875,2022-03-12,P085,CUST0551,Alice,8.0,1591.24,East,Completed
ORD133876,2022-11-03,P046,CUST0469,David,19.0,1683.87,North,Cancelled
ORD133877,2023-07-22,P059,CUST0651,Charlie,18.0,957.34,South,Completed
ORD133878,2022-04-09,P048,CUST0716,Alice,17.0,457.24,South,Cancelled
ORD133879,2022-01-21,P039,CUST0882,David,11.0,621.28,South,Completed
ORD133880,2023-09-12,P042,CUST0249,David,5.0,1545.68,East,Cancelled
ORD133881,2023-07-19,P051,CUST0690,Charlie,2.0,260.99,South,Returned
ORD133882,2022-01-06,P050,CUST0508,Eva,11.0,1006.69,South,Completed
ORD133883,2022-08-19,P092,CUST0162,Alice,1.0,1825.53,East,Completed
ORD133884,2022-03-23,P066,CUST0803,David,2.0,439.39,East,Returned
ORD133885,2022-08-05,P041,CUST0628,David,8.0,60.38,North,Completed
ORD133886,2022-12-01,P058,CUST0455,Bob,2.0,998.32,West,Completed
ORD133887,2023-07-13,P004,CUST0245,Bob,13.0,706.13,West,Returned
ORD133888,2023-11-21,P049,CUST0791,David,17.0,1444.81,South,Completed
ORD133889,2023-08-17,P003,CUST0129,Eva,15.0,1683.88,South,Completed
ORD133890,2023-12-05,P032,CUST0916,Alice,14.0,515.34,East,Returned
ORD133891,2023-10-17,P047,CUST0672,Charlie,7.0,657.91,South,Cancelled
ORD133892,2023-07-07,P062,CUST0098,Alice,3.0,100.79,,Cancelled
ORD133893,2023-04-04,P098,CUST0694,Eva,18.0,1242.96,East,Cancelled
ORD133894,2022-03-28,P016,CUST0114,Bob,13.0,1150.03,West,Returned
ORD133895,2023-05-30,P068,CUST0916,David,4.0,1002.36,East,Completed
ORD133896,2023-12-24,P018,CUST0334,Eva,4.0,515.2,East,Cancelled
ORD133897,2023-05-28,P092,CUST0709,Bob,14.0,1206.38,South,Cancelled
ORD133898,2023-08-10,P006,CUST0216,Bob,18.0,1251.14,East,Returned
ORD133899,2023-04-23,P065,CUST0405,Alice,7.0,1661.73,South,Cancelled
ORD133900,2023-05-13,P080,CUST0844,Eva,9.0,730.6,South,Cancelled
ORD133901,2023-03-25,P037,CUST0834,Alice,4.0,1699.37,West,Completed
ORD133902,2023-08-11,P073,CUST0383,Alice,16.0,1581.43,North,Cancelled
ORD133903,2022-09-17,P063,CUST0458,David,5.0,1669.39,North,Completed
ORD133904,2023-06-21,P081,CUST0141,Eva,2.0,358.26,South,Cancelled
